Bank Ticker,BAC,BAC,BAC,BAC,BAC,C,C,C,C,C,GS,GS,GS,GS,GS,JPM,JPM,JPM,JPM,JPM,MS,MS,MS,MS,MS,WFC,WFC,WFC,WFC,WFC
Stock Info,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,29.424,29.4879,29.0853,29.3406,54202956,73.7074,73.824,72.9108,73.3382,12006574,255.7845,257.5345,253.1957,254.4238,2100623,104.8567,105.1767,103.5718,104.1973,14573385,51.4953,51.5875,50.757,51.2135,6153843,59.7181,59.93,58.9189,59.2656,11653242
2017-12-26,29.2031,29.3995,29.046,29.2424,42371183,73.2994,73.5617,72.2939,72.6485,10882080,253.6575,254.6498,251.5059,253.1957,1289310,103.9548,104.7209,103.179,103.7803,7403739,51.0387,51.2524,50.6016,50.9707,3313782,59.2126,59.4293,58.5434,58.8612,11662751
2017-12-27,29.1245,29.1933,29.0666,29.1933,35111837,72.5416,72.9399,72.3959,72.7553,10845092,253.4512,253.4512,251.0344,251.4568,1567928,103.4409,104.0421,103.4409,103.9742,9496548,50.8347,51.0868,50.621,51.0678,5786825,58.8323,58.9671,58.4086,58.6878,10010820
2017-12-28,29.1933,29.2816,29.1245,29.262,37914949,72.7748,73.0274,72.7068,72.9399,8759802,252.4687,252.4884,250.6217,251.9972,1301165,104.1488,104.5755,103.9161,104.527,7440555,51.2524,51.2621,50.9318,51.1455,3736679,58.7649,59.0345,58.6493,59.0249,10550864
2017-12-29,29.3111,29.3406,28.9871,28.9871,40672012,73.0274,73.1439,72.2599,72.289,10074857,251.3782,252.1444,248.4702,250.2877,2519253,104.8179,105.0021,103.7027,103.7027,8925701,51.2524,51.3107,50.8735,50.9707,5804576,59.1789,59.2945,58.4182,58.4182,10711384
2018-01-02,29.2129,29.3602,29.0754,29.3602,57121603,72.9496,73.0371,71.9053,72.2405,15819844,253.2449,253.3824,249.4624,251.1817,2258261,104.3718,104.75,103.5724,104.6821,13578835,51.2524,51.2815,50.6793,50.6987,6644643,58.7745,59.0778,58.4471,58.8227,13819293
2018-01-03,29.3602,29.3995,29.154,29.262,57865727,72.2307,72.6053,71.8616,72.4639,14657944,250.9951,251.6435,248.7747,248.8435,2988206,104.5948,105.2058,104.2263,104.7888,11901037,50.8055,51.0484,50.4364,50.8347,6955511,58.9478,59.4774,58.8323,59.2752,14203721
2018-01-04,29.4289,29.8905,29.3406,29.645,76512451,72.8719,73.9454,72.5319,73.3577,16864920,250.7494,255.1606,249.8554,252.3214,2583204,105.6271,107.2549,105.4711,106.2899,12953656,51.2913,52.0004,51.0095,51.6118,8678825,59.6796,60.7099,59.6122,60.0166,18740512
2018-01-05,29.8217,29.8708,29.5075,29.7824,56445186,73.552,73.6103,72.8234,73.2605,15300543,252.6652,252.9698,249.2375,251.0344,2594712,106.5044,106.7871,105.0568,105.6076,14154974,51.6798,51.7187,51.233,51.5924,6475968,60.4307,60.4788,59.7807,60.421,14217871
2018-01-08,29.6842,29.7235,29.5075,29.5762,42914839,73.0274,73.0954,72.2123,72.4056,14215682,250.2779,250.7003,247.2028,247.3895,2940546,105.4224,105.939,104.9837,105.7635,12466512,51.4175,51.6507,51.1844,51.3787,6681357,60.3344,60.4018,59.6411,59.7374,15569369
2018-01-09,29.6548,29.9886,29.586,29.7235,69479053,72.6291,73.7268,72.4832,73.1634,14209525,248.3621,251.1118,248.1853,249.4821,2637346,105.978,106.865,105.7538,106.2997,13292310,51.5438,51.9907,51.505,51.777,6622697,59.9877,60.4403,59.7663,59.9492,15766492
2018-01-10,29.8217,30.1752,29.7628,29.9985,63532811,73.5423,74.1089,73.2217,73.4937,14007988,250.5235,250.6709,247.92,249.8652,2927210,106.7091,107.9081,106.6311,107.4694,15834468,52.3987,52.9233,52.0781,52.389,11028798,60.1611,61.0469,60.0455,60.7773,18107523
2018-01-11,30.1065,30.1359,29.9003,30.1065,59318309,73.8143,73.8531,72.9982,73.4062,15459949,251.2603,251.3979,248.5291,250.6512,2422405,107.8788,108.1313,107.2754,108.0445,13676788,52.593,52.7824,52.2821,52.6513,8309963,61.2876,61.3059,60.3633,60.6714,22074996
2018-01-12,30.3225,30.6367,30.2145,30.6269,66371596,73.7366,74.7663,73.62,74.6498,16946726,251.2603,252.7831,249.6295,252.5178,2849176,108.8341,110.0038,108.0445,109.8284,18884229,53.0107,53.5644,52.9621,53.545,8998030,60.8543,61.0469,59.747,60.2285,25886119
2018-01-16,31.167,31.2161,30.4698,30.676,104467922,75.5435,76.2042,74.6012,74.9121,26181356,254.6989,257.1746,251.8948,253.9227,4445460,108.6976,110.5692,108.2687,109.4385,22703336,54.0598,54.3804,52.6513,53.0398,11168460,60.4596,60.8062,59.8674,60.1803,17907786
2018-01-17,30.4403,30.7251,29.7923,30.6171,124382905,74.6983,75.4433,73.9309,75.2618,20958364,256.3985,257.4006,244.4681,249.1972,8608134,109.068,110.4384,108.5027,110.1403,14940266,53.2147,53.8267,52.321,53.7684,11905249,60.5173,61.6632,60.1707,61.5091,23892881
2018-01-18,30.7644,31.1375,30.6466,30.9117,76463847,75.4464,75.4853,74.8829,75.1841,15420833,250.0224,250.0716,246.2007,246.5642,4984536,109.9161,110.8544,109.4385,110.4035,14572911,54.3027,54.3901,53.5158,54.2444,13953899,61.4995,61.9231,61.4898,61.5765,16305872
2018-01-19,31.0099,31.167,30.892,31.1473,66490985,75.359,76.1459,75.2229,76.0681,17813995,246.5937,251.6435,245.8667,251.6238,4643375,111.0663,111.4562,109.959,110.1598,18785468,54.0987,55.857,54.0987,55.8181,15124237,61.7691,61.8751,61.461,61.8365,16524008
2018-01-22,31.0982,31.3634,31.0099,31.3634,53848818,76.0099,76.651,75.8253,76.3499,11561072,250.9656,258.2552,250.7102,256.929,5264672,109.8186,111.505,109.6627,111.4465,12475654,54.8564,55.8375,54.5261,55.721,16858348,61.6246,62.3468,61.5958,62.3276,12245161
2018-01-23,31.2848,31.5499,31.2112,31.3437,56531378,76.2236,76.6365,75.7378,76.311,10080008,253.4708,255.6911,252.341,255.5241,4003561,110.8031,111.7487,110.4912,111.3295,12320751,55.5072,55.6724,55.0312,55.2838,9372205,61.9231,62.4431,61.8412,62.0965,12937130
2018-01-24,31.4321,31.6285,31.2455,31.5107,81585015,76.7093,77.4331,76.4179,77.1854,18108648,256.1627,261.1142,255.7304,261.016,4313964,111.9631,113.0744,111.7682,112.7527,15904504,55.5752,56.0804,55.2741,55.6044,8403558,62.5394,63.1941,62.395,63.0497,20180270
2018-01-25,31.658,31.6678,31.3536,31.5107,62265824,77.574,78.0987,76.9522,77.1757,16178829,261.6742,265.7514,260.3578,264.3072,5054952,113.1134,113.2401,112.1727,112.7819,13509957,55.721,55.7307,54.9924,55.1867,9463755,63.2615,63.406,62.9727,63.2134,17568706
2018-01-26,31.5303,31.6187,31.3732,31.6187,52699881,77.3408,77.7974,76.7045,77.7974,12807783,262.7942,264.2777,261.3795,263.4328,3535395,112.7819,113.3863,112.0606,113.3863,13883875,55.4587,55.9687,55.1284,55.9541,8382183,63.4445,63.5889,62.8283,63.483,16251896
2018-01-29,31.6678,31.8642,31.599,31.6972,59126457,77.8363,78.3997,77.5545,77.6808,14611142,264.317,268.9836,264.0911,267.6966,3881092,113.0939,114.3932,113.0939,113.2693,11679919,55.8472,56.3912,55.7695,55.8084,7493478,63.3386,63.8489,63.223,63.3771,16105189
2018-01-30,31.3732,31.6187,31.275,31.3045,60555757,76.9425,77.3311,76.3742,76.379,15816875,265.6433,267.2251,262.4219,264.2188,3970433,112.6162,113.6592,112.0801,112.2068,14279124,55.2913,55.8962,55.1742,55.223,7321223,63.0016,63.483,62.8571,62.8571,16158886
2018-01-31,31.4714,31.7071,31.3732,31.4223,65734118,76.5345,77.1271,75.9613,76.243,16266280,263.8356,265.2602,261.6546,263.1872,3710160,112.7332,113.7177,112.2556,112.7527,13141423,55.3303,55.6913,54.9596,55.1742,7193112,62.8475,63.6467,62.7416,63.3386,18147919
2018-02-01,31.4223,31.9133,31.383,31.9133,62367448,76.039,76.9716,75.9127,76.9425,12437151,261.4777,267.8047,261.3314,267.451,3388237,112.8502,114.0345,112.5675,113.9224,13800613,55.1254,56.0621,54.9986,56.0523,7474445,63.3192,64.0166,63.0189,63.4548,15717623
2018-02-02,31.8543,32.0802,31.2848,31.3732,96971924,76.7181,77.118,74.9916,75.1282,18561206,265.2602,266.9794,254.7971,255.475,5913920,113.552,113.9712,111.2126,111.3978,16477307,55.6425,55.8962,54.0424,54.1303,9783679,63.2805,63.4697,61.8275,62.06,18905283
2018-02-05,30.5582,31.4027,28.6237,29.7137,155908256,73.665,75.3281,70.4265,71.4703,31087807,252.9894,258.6778,237.2605,244.7369,6528467,110.15,111.6999,101.3575,106.056,30097591,53.3107,54.2766,50.6569,51.2715,13439030,56.8585,58.0111,55.6961,56.3354,103394442
2018-02-06,28.879,30.7251,28.771,30.6367,165878399,69.7632,73.3431,69.4023,72.9822,32116677,239.9229,254.2077,237.8598,254.1585,6739908,104.1552,109.6432,103.9212,109.2825,33114833,49.9544,53.0375,49.6617,53.0082,17628718,55.1198,56.6647,54.1173,55.483,83076895
2018-02-07,30.5582,31.167,30.3029,30.6858,101180515,72.9334,74.2064,72.4945,73.148,18908378,251.4077,257.3515,251.1719,252.5866,4125037,108.7366,111.5635,108.3428,110.0233,21878324,52.6082,54.3547,52.5789,53.2229,11541733,55.1537,56.2918,54.9696,55.7349,45550954
2018-02-08,30.7447,30.8135,29.1933,29.2031,128981328,73.226,73.4016,70.0364,70.1047,24941084,253.4021,254.2371,241.7306,242.0253,4166152,110.2573,110.2573,105.1202,105.1592,27425837,53.2131,53.3156,50.53,50.53,14073142,55.5314,55.638,53.6136,53.662,43569719
2018-02-09,29.6253,30.0574,28.6041,29.7824,143071053,71.2264,72.4555,69.256,71.8702,26616450,245.2379,247.2519,235.0893,244.9235,5978553,106.3484,108.2492,103.5507,107.2647,28188027,51.2813,51.6228,48.8031,50.8715,15736388,54.3788,54.7662,53.0033,54.3691,48904558
2018-02-12,30.0672,30.8724,29.9886,30.5582,95055132,72.6408,73.6455,72.1531,72.9237,16677666,246.7411,251.6533,244.452,248.7158,3692544,108.3662,109.882,107.2939,108.9218,18043325,51.5155,52.818,51.3398,52.1301,11712927,54.5919,55.328,54.1269,54.7275,24401292
2018-02-13,30.4796,30.8331,30.2047,30.6171,76727349,72.514,73.5236,72.3286,73.3333,11749123,247.586,251.8989,246.1811,251.0442,2700493,108.5124,110.1988,108.0055,109.5944,16358181,51.7399,52.5692,51.574,52.0911,8659493,54.3013,56.2676,54.1947,56.1804,24234222
2018-02-14,30.6073,31.4517,30.4944,31.4223,97251515,73.187,74.9721,72.8944,74.8258,16261319,250.5235,258.0981,250.0097,257.9704,3793777,109.7894,112.3628,109.6919,112.1288,15186858,51.974,53.7595,51.9643,53.7107,10536334,56.0351,57.7302,55.9867,57.6818,23681797
2018-02-15,31.8052,31.8838,31.2946,31.6285,68117398,75.2842,75.5573,74.5234,75.1867,11066364,261.0946,263.2953,258.2946,262.9809,3523083,112.8209,113.0598,111.3393,112.5967,12130197,54.1303,54.2473,53.2473,54.0522,7769938,57.9433,58.2145,57.2944,58.1371,22397333
2018-02-16,31.4223,31.6776,31.3437,31.3928,62137801,74.9136,75.4696,74.7314,74.9331,11644917,261.3206,264.5528,261.2321,262.9219,2602502,111.661,113.1426,111.6122,111.7877,13214253,53.9546,54.2181,53.6131,53.7985,7448195,57.798,58.5342,57.798,58.0693,18661930
2018-02-20,31.383,31.5794,31.1768,31.3536,58573929,74.7575,75.333,74.2181,74.5819,12040858,262.2048,264.1304,258.6876,260.2399,2618423,111.7584,112.4798,111.0956,111.8169,13461495,53.5936,54.2961,53.4083,53.7205,7709439,57.9821,59.3431,57.9046,58.0693,18517576
2018-02-21,31.2259,31.7807,31.1964,31.2946,72210258,74.5234,76.4938,74.5234,75.1086,15888801,259.2869,265.2602,258.5108,258.776,3017869,112.0996,114.4878,111.7779,112.2848,14212461,53.7693,54.9596,53.6229,53.7595,8363036,57.9821,58.5923,57.8562,57.8562,19987777
2018-02-22,31.4125,31.5598,31.0197,31.1179,64749717,75.3818,75.5769,74.0747,74.3966,16049529,259.7585,261.6448,256.1431,256.8406,2678880,112.587,113.4887,111.8657,112.0801,17070356,54.062,54.5449,53.2814,53.5253,6111623,58.0014,58.2824,56.8391,56.965,17948561
2018-02-23,31.2259,31.4812,31.1866,31.4517,53626263,74.6014,75.2159,74.3283,75.1867,12481152,258.383,262.2932,257.7936,262.0869,2507056,112.4018,114.4293,112.4018,114.3513,12162523,53.701,54.7644,53.701,54.7059,6687091,57.2169,57.3815,56.5194,57.3137,21099194
2018-02-26,31.5892,31.8543,31.4714,31.8347,61796254,75.333,75.8256,74.8355,75.7427,17288327,262.8041,267.0089,262.0869,266.498,2751367,115.1604,115.9012,114.3611,115.7745,16511229,54.9401,55.623,54.8327,55.623,7795845,57.8755,58.1177,57.1006,58.0886,16478259
2018-02-27,31.7365,32.2569,31.7365,31.7463,69235524,75.6159,75.9623,74.4746,74.5039,19977213,266.2426,268.3254,263.2265,263.2265,3140609,115.911,116.3204,114.3903,114.4001,17563345,55.6133,56.4133,55.2913,55.3401,11757739,58.1467,58.5826,57.3525,57.3525,17024431
2018-02-28,31.9034,32.1784,31.5107,31.5205,72043995,74.7185,75.2355,73.5967,73.6357,19329866,265.1574,265.5023,258.6847,259.0393,3104329,114.8485,115.5016,112.431,112.587,17735637,55.7011,56.2279,54.6474,54.6571,9599123,57.6043,57.9433,56.4904,56.5776,17869070
2018-03-01,31.6092,31.8802,30.9094,31.0277,90547117,73.6455,74.0698,71.402,71.8507,23803242,258.7241,259.6502,252.4099,252.9803,3483534,112.5675,113.7009,109.8089,110.5692,18690017,54.5303,54.9206,53.0863,53.1643,12093882,56.4226,57.0909,55.2699,55.5121,28491014
2018-03-02,30.6728,31.2346,30.1899,31.1755,82739099,71.3727,72.0555,70.1154,71.8702,21061225,251.2267,255.4039,248.3696,254.3005,3122826,109.5554,110.6959,108.3175,110.462,18353697,52.8229,53.5351,52.2082,53.4083,12154118,55.1343,55.8075,54.65,55.6089,22428543
2018-03-05,30.8995,31.8901,30.7172,31.6683,70543121,71.2752,73.0992,70.9143,72.592,16814605,252.6651,260.6354,252.4483,259.2265,2445846,109.224,113.0013,109.068,112.1581,13933039,52.9985,54.6376,52.9595,54.14,7598455,55.0278,56.1514,54.8147,55.7833,20560933
2018-03-06,31.8359,31.8556,31.4909,31.6486,50832605,73.0895,73.148,71.9385,72.2409,14891169,260.8521,263.9062,259.3152,262.9801,2217341,112.7235,112.8989,111.4368,112.2556,10674360,54.5303,55.3303,54.062,55.184,9762349,55.8995,56.0545,54.8631,55.2796,23975904
2018-03-07,31.2445,31.7669,31.1262,31.7176,52763869,71.3825,72.2555,71.0703,72.1043,14654894,258.8029,262.4875,257.0842,261.4235,2509352,110.8811,112.1971,110.2573,111.8364,13006514,54.4717,55.6425,54.3449,55.4962,8180976,54.6306,54.9551,54.2529,54.8244,24788705
2018-03-08,31.7275,31.8063,31.3529,31.7373,53139846,72.3189,72.4067,71.3308,72.2896,10878604,262.5368,264.1328,258.7438,262.3989,2565359,112.2068,112.3238,110.3547,111.8462,11173721,55.5645,55.7791,54.6083,55.5743,7553503,54.9696,55.2312,54.466,54.9406,16828426
2018-03-09,32.0034,32.2597,31.9344,32.2498,73905831,73.109,74.4941,72.7676,74.2405,15939242,264.7239,267.0786,263.0885,266.7633,4410571,113.6105,115.1019,112.7527,115.0629,15366583,55.945,57.3597,55.8572,57.2426,10535968,55.3668,56.442,55.2118,56.4032,19051459
2018-03-12,32.2203,32.5751,32.171,32.3681,60322843,74.0844,74.6502,74.0552,74.1527,13398244,266.9899,271.2361,266.7633,269.3347,3065557,115.0239,115.755,114.2929,114.6925,12339295,57.1841,57.9354,57.1246,57.4768,8123163,56.442,56.7229,56.1417,56.1998,12414789
2018-03-13,32.4962,32.516,31.8359,31.895,63347502,74.2698,74.5331,72.8212,73.07,12636587,270.2805,270.9603,263.4826,264.5565,2288103,115.2189,115.4821,112.9087,113.3181,13312340,57.7793,57.8476,56.4621,56.6182,6031091,56.5582,56.5873,55.6186,55.7542,13810597
2018-03-14,32.0823,32.0823,31.4712,31.6782,58011350,73.4309,73.4406,71.519,71.6654,18485737,266.3988,266.7732,260.0058,260.5171,2478684,113.6203,113.6495,111.7097,112.0509,12905124,56.9987,56.9987,55.4133,55.6035,8384255,56.0448,56.0836,54.6791,54.8534,12212890
2018-03-15,31.826,31.8753,31.4712,31.6387,41964199,71.9677,72.0555,71.2166,71.5385,13334033,261.788,265.0195,261.4235,262.6649,2255191,112.9477,113.0744,111.9339,112.3335,8747977,55.9938,56.1401,55.5547,55.8279,5648690,54.989,55.328,54.4756,55.0471,13277729
2018-03-16,31.6486,32.102,31.619,31.7077,83447552,71.3727,72.3189,71.3532,71.6654,33033740,262.0738,265.8569,261.4038,263.6402,4114368,112.431,113.6607,112.431,112.5285,19888948,55.9938,56.6475,55.8962,56.1109,9144762,55.2021,55.3765,54.1173,54.1463,37095026
2018-03-19,31.6683,31.757,31.2248,31.5205,57363195,71.6654,71.6946,70.1534,70.9143,15131387,263.0392,263.5417,255.6305,258.6452,2426864,112.1971,112.5383,110.4425,111.6415,13214919,56.0035,56.267,54.823,55.5645,8117845,54.1269,54.2335,53.2455,53.7395,17982245
